"2024PacMasters:  Points and place for every swimmer who swam an OW event."
Generated on Tue Sep 24 2024 EDT 12:29:41 PM
"(AGSOTY only considers Category 1 swims for points but considers ALL finished swims as a PMS swim.)"
#
"NOTE: all data follows the line below beginning with Gender"
ALSO: comments in this section must NOT contain a comma.
VERSION: 2
numSwimsToConsider=5
Gender,Age Group,Place,Points,Last Name,First Name,Middle,Regnum,Meet Name,Event Name,Event Date,Duration,Category
W,18-24,2,18,SCHMITZ,BONNIE,C,384A-DHU4E,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,26:24.00,1
W,18-24,2,18,SCHMITZ,BONNIE,C,384A-DHU4E,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,50:21.00,1
W,18-24,3,16,SCHMITZ,BONNIE,C,384A-DHU4E,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:09:38.98,1
W,18-24,1,22,Gruender,Madison,S,384M-6UZB8,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,48:03.00,1
W,18-24,1,22,Gruender,Madison,S,384M-6UZB8,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,20:46.00,1
W,18-24,1,22,LEWIS,SIENNA,A,384X-F889Y,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,30:53.00,1
W,18-24,6,10,LEWIS,SIENNA,A,384X-F889Y,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,59:18.00,1
W,18-24,3,16,Evans,Elizabeth,J,3841-MB2S4,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,46:47.00,1
W,18-24,4,14,Evans,Elizabeth,J,3841-MB2S4,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,39:44.00,1
W,18-24,1,22,Gibson,Kellen,,384K-MHYD8,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:28:54.00,1
W,18-24,1,22,Stickler,Piper,H,384K-F4GZ0,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:08:18.25,1
W,18-24,1,22,MCLAIN,KATIE,M,384K-K60WT,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,23:36.00,1
W,18-24,2,18,Croteau,Sylvie,,384A-H6PPN,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,37:53.00,1
W,18-24,2,18,Rye,Kate,,3849-RHBPP,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:08:32.93,1
W,18-24,2,18,Teng,Cathy,,3845-GA9YA,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,21:39.00,1
W,18-24,3,16,KRUEGER,ANNIKA,,384R-6M5M3,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,53:45.00,1
W,18-24,3,16,KAEMMERLING,KAIA,B,384A-WE6US,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,32:35.00,1
W,18-24,3,16,Tet,Amy,E,384D-NP5SR,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,24:02.00,1
W,18-24,4,14,LANDMAN,KAYLA,A,384E-J9A8A,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,56:40.00,1
W,18-24,4,14,Chavez,Sabrina,,384H-E42VX,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,36:11.00,1
W,18-24,4,14,Mosack,Jolie,M,384G-2UG38,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:11:38.26,1
W,18-24,5,12,MCCREARY,SIMONE,A,3844-FPC2P,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,58:18.00,1
W,18-24,5,12,Hoffmann,Hannah,E,384P-5AXDW,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:12:42.30,1
W,18-24,6,10,Gray,Kelly,M,3840-1M38F,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:16:11.45,1
W,18-24,7,8,LEWIS,GABRIELLE,C,3847-ETKA0,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,59:18.00,1
W,18-24,7,8,Whitten,Kathryn,E,384V-GT79X,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:26:57.32,1
W,25-29,1,22,BLANKLEY,STEPHANIE,A,384C-REH1A,Lake Del Valle,Lake Del Valle 10K,2024-06-08,2:48:44.00,1
W,25-29,1,22,BLANKLEY,STEPHANIE,A,384C-REH1A,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:03:22.30,1
W,25-29,4,14,BLANKLEY,STEPHANIE,A,384C-REH1A,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,24:26.00,1
W,25-29,4,14,BLANKLEY,STEPHANIE,A,384C-REH1A,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,46:58.00,1
W,25-29,2,18,CROW,VIVIAN,A,384E-09ZR6,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:24:56.00,1
W,25-29,2,18,CROW,VIVIAN,A,384E-09ZR6,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:06:56.35,1
W,25-29,7,8,CROW,VIVIAN,A,384E-09ZR6,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,52:10.00,1
W,25-29,1,22,HALSTED,TARA,K,384Z-0APVD,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,43:24.00,1
W,25-29,2,18,HALSTED,TARA,K,384Z-0APVD,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,23:00.00,1
W,25-29,1,22,HARRISON,MATTI,J,3847-S1BGB,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,22:54.00,1
W,25-29,2,18,HARRISON,MATTI,J,3847-S1BGB,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,44:05.00,1
W,25-29,3,16,LADD,CATHERINE,V,384K-0AWGU,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,24:06.00,1
W,25-29,5,12,LADD,CATHERINE,V,384K-0AWGU,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,47:38.00,1
W,25-29,1,22,Schneider,Emilie Claire,,3841-AF915,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,24:41.00,1
W,25-29,1,22,Russell,Meg,S,384E-MWCF0,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,33:18.00,1
W,25-29,1,22,Meyer,Charlotte,R,3840-FSF2H,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:20:31.00,1
W,25-29,5,12,EBERLE,HAILEY,I,384C-FYPWR,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,26:26.00,1
W,25-29,6,10,EBERLE,HAILEY,I,384C-FYPWR,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,50:22.00,1
W,25-29,2,18,EGGART,ASHLEY,,384G-Y305U,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,24:53.00,1
W,25-29,13,0,EGGART,ASHLEY,,384G-Y305U,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,56:35.00,1
W,25-29,3,16,WOO,EMILY,,384Z-6WJ2N,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:37:12.00,1
W,25-29,14,0,WOO,EMILY,,384Z-6WJ2N,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,31:37.00,1
W,25-29,16,0,WOO,EMILY,,384Z-6WJ2N,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,58:14.00,1
W,25-29,3,16,Vance,Hailey,C,384C-0AZ4K,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:08:28.39,1
W,25-29,3,16,BORCHARD,SABRINA,,384H-MMMTM,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,28:21.00,1
W,25-29,17,0,BORCHARD,SABRINA,,384H-MMMTM,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,35:26.00,1
W,25-29,3,16,TIMMERMAN,LEAH,I,3847-7MZCR,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,46:31.00,1
W,25-29,4,14,Flannery,Leah,,3847-1MUK9,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:42:57.00,1
W,25-29,7,8,TUCKER,CARSON,,3844-19T3X,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,27:30.00,1
W,25-29,8,6,TUCKER,CARSON,,3844-19T3X,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,53:04.00,1
W,25-29,4,14,Kutt,Annie,,384J-3T92A,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:08:32.26,1
W,25-29,5,12,Sanzi,Allie,,384S-0AGDD,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:11:37.84,1
W,25-29,5,12,Soule-Siler,Ellena,M,384F-81YBW,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:49:10.00,1
W,25-29,6,10,GARRETT,HOPE,C,384N-3RK5G,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,26:47.00,1
W,25-29,6,10,GIORDANO,GABRIELLA,M,384W-5Z648,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:15:22.94,1
W,25-29,12,0,GIORDANO,GABRIELLA,M,384W-5Z648,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,30:14.00,1
W,25-29,15,0,GIORDANO,GABRIELLA,M,384W-5Z648,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,58:04.00,1
W,25-29,7,8,Christopherson,Cheyenne,,384D-1DNUK,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:16:13.91,1
W,25-29,8,6,WU,JESSICA,,384B-KWH3Z,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,27:49.00,1
W,25-29,8,6,Alongi,Claire,L,384S-YBXDP,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:21:56.85,1
W,25-29,9,4,KEY,JULIA,N,3843-0B432,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,54:53.00,1
W,25-29,9,4,Ramadan,Samantha,,3848-1EB9T,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:23:11.20,1
W,25-29,9,4,MCFARLAND,KRISTEN,,384E-1PZA4,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,28:34.00,1
W,25-29,14,0,MCFARLAND,KRISTEN,,384E-1PZA4,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,57:53.00,1
W,25-29,10,2,COHEN,ARIELLA,C,384B-0AJ09,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,28:59.00,1
W,25-29,10,2,Chase,Taylor,D,384E-NARY0,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:23:13.37,1
W,25-29,10,2,GALLAHUE,CAOIMHE,,384W-4HKCR,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,54:54.00,1
W,30-34,1,22,ARNOLD,ALLISON,A,384E-09827,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,21:17.00,1
W,30-34,1,22,ARNOLD,ALLISON,A,384E-09827,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,41:27.00,1
W,30-34,1,22,ARNOLD,ALLISON,A,384E-09827,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:10:20.00,1
W,30-34,1,22,ARNOLD,ALLISON,A,384E-09827,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,20:59.00,1
W,30-34,1,22,ARNOLD,ALLISON,A,384E-09827,Lake Del Valle,Lake Del Valle 2.5K,2024-06-09,33:54.00,1
